ID,Group,round,Decmaps,Decpics,Expltime,Dectime_interval,Dectimes,Payoffs,prev_n_selected_times,prev_n_avg_payoff,Dectimes_interval
202503,Hc,5,"[272, 206, 19, 11, 175, 292, 316, 146, 27, 214, 269, 321, 271, 212, 20, 255, 317, 174, 173, 198]","[20, 11, 19, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 22.720000000000002, 0, 0, 0, 109.97, 0, 0, 0, 1.99, 0.62, 0, 0]",,"[55757.259, 55843.011, 55843.731, 55852.625, 55858.257]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[85.75, 0.72, 8.89, 5.63]"
202503,Hc,6,"[42, 250, 353, 242, 106, 110, 342, 109, 89, 121, 244, 124, 348, 77, 346, 102, 251, 49, 63, 40]","[342, 353, 346, 348]","[0, 14.279999999999998, 3.5300000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.189999999999998, 0, 0, 259.85999999999996, 0]",,"[55861.242, 55873.783, 55874.222, 55874.863, 55875.47]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.54, 0.44, 0.64, 0.61]"
202503,Hc,7,"[292, 163, 151, 18, 194, 207, 205, 146, 324, 14, 142, 173, 128, 10, 19, 192, 314, 291, 126, 131]","[19, 14, 18, 10]","[0, 0, 0, 0, 0, 1.15, 0, 0, 0, 1.29, 0, 0, 181.78, 0, 0, 0, 171.14000000000001, 0, 0, 0]",,"[56280.381, 56315.648, 56317.229, 56318.712, 56338.317]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[35.27, 1.58, 1.48, 19.61]"
202503,Hc,8,"[349, 274, 41, 40, 103, 243, 345, 91, 60, 236, 241, 38, 223, 275, 253, 348, 77, 336, 256, 106]","[243, 241, 223, 236]","[0, 0, 0, 0, 0, 14.280000000000001, 0, 3.1400000000000006, 3.72, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0]",,"[56339.982, 56371.333, 56373.621, 56403.902, 56404.181]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[31.35, 2.29, 30.28, 0.28]"
202503,Hc,9,"[82, 20, 55, 8, 98, 206, 39, 203, 134, 130, 184, 41, 107, 30, 135, 202, 118, 87, 1, 69]","[1, 30, 20, 8]","[0, 0, 3.51, 18.59, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 75.11, 0, 0, 3.4299999999999997, 0, 0]",,"[57063.113, 57071.58, 57071.873, 57073.073, 57074.768]","[3, 3, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.47, 0.29, 1.2, 1.69]"
202503,Hc,10,"[344, 311, 244, 170, 308, 258, 259, 324, 318, 161, 235, 282, 332, 285, 226, 222, 346, 172, 155, 325]","[258, 259, 282, 332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16, 0, 0.98, 2.2, 0, 0, 253.70999999999998, 0, 0, 0, 0]",,"[57076.281, 57113.293, 57113.774, 57130.436, 57131.869]","[2, 2, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0]","[37.01, 0.48, 16.66, 1.43]"
202503,Hc,11,"[314, 272, 219, 294, 227, 77, 106, 259, 8, 82, 251, 307, 18, 75, 298, 247, 20, 271, 262, 16]","[219, 227, 247, 298]","[171.14000000000001, 0, 26.859999999999996, 0, 0, 0, 0, 0, 18.59, 0, 0, 0, 0, 1.96, 0, 0, 0, 109.97, 0, 0]",,"[57319.016, 57368.438, 57397.318, 57400.658, 57408.198]","[6, 6, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0]","[49.42, 28.88, 3.34, 7.54]"
202503,Hc,12,"[210, 130, 346, 117, 349, 64, 146, 332, 170, 173, 124, 37, 109, 182, 70, 60, 152, 341, 215, 212]","[37, 70, 64, 60]","[0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 1.38, 0, 3.72, 1.31, 0, 0, 0]",,"[57421.886, 57474.886, 57475.975, 57477.566, 57488.169]","[4, 4, 4, 4]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[53.0, 1.09, 1.59, 10.6]"
202503,Hc,13,"[106, 202, 318, 96, 116, 342, 94, 198, 121, 98, 349, 119, 331, 360, 303, 302, 118, 189, 291, 190]","[106, 98, 96, 94]","[0, 0, 0, 0.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69, 0.92, 0, 0, 0, 0, 1.5699999999999998]",,"[57679.39, 57693.936, 57713.423, 57725.902, 57738.782]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14.55, 19.49, 12.48, 12.88]"
202503,Hc,14,"[226, 38, 18, 258, 267, 242, 221, 229, 283, 29, 69, 68, 166, 35, 169, 155, 146, 11, 51, 255]","[169, 155, 166, 226]","[0, 0, 0, 0, 1.6, 0, 0, 157.98999999999998, 0, 0, 0, 0, 0, 1.55, 1.25, 0, 0, 0, 21.730000000000004, 0]",,"[57740.645, 57747.966, 57769.503, 57782.447, 57796.424]","[5, 5, 5, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0]","[7.32, 21.54, 12.94, 13.98]"
202503,Hc,15,"[330, 94, 144, 134, 121, 110, 349, 78, 84, 206, 212, 291, 208, 185, 344, 358, 107, 307, 321, 320]","[212, 84, 78, 107]","[0.54, 0, 0, 0, 0, 0, 0, 14.78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64]",,"[58244.583, 58251.303, 58258.544, 58260.432, 58262.888]","[6, 5, 5, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.72, 7.24, 1.89, 2.46]"
202503,Hc,16,"[285, 288, 64, 240, 154, 28, 38, 245, 180, 244, 172, 49, 7, 1, 18, 269, 251, 166, 255, 66]","[245, 38, 240, 64]","[0, 0.52, 0, 0, 0, 0, 0, 23.150000000000002, 0, 0, 0, 0, 267.06, 0, 0, 0, 0, 0, 0, 6.510000000000001]",,"[58264.367, 58271.065, 58274.225, 58276.072, 58282.88]","[6, 4, 6, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 5.0, 0.0, 0.0]","[6.7, 3.16, 1.85, 6.81]"
202504,Lc,1,"[280, 246, 57, 69, 88, 48, 61, 240, 85, 327, 260, 355, 354, 245, 102, 256, 105, 264, 235, 349]","[264, 280, 260, 256]","[15.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.88999999999999, 0, 137.74999999999997, 12.55]",,"[53288.816, 53310.583, 53348.306, 53349.234, 53356.586]","[2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.77, 37.72, 0.93, 7.35]"
202504,Lc,2,"[134, 118, 26, 188, 207, 116, 177, 175, 167, 320, 2, 297, 117, 27, 200, 324, 30, 173, 314, 197]","[118, 116, 117, 134]","[13.58, 0, 0, 0, 0, 0, 0, 11.229999999999999, 0, 27.859999999999996, 0, 0, 0, 0, 0, 0, 7.62, 0, 0, 31.77]",,"[53360.288, 53374.892, 53376.242, 53377.209, 53378.097]","[2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14.6, 1.35, 0.97, 0.89]"
202504,Lc,3,"[50, 230, 341, 349, 126, 144, 352, 84, 108, 63, 250, 113, 68, 110, 43, 105, 356, 73, 226, 240]","[341, 349, 43, 356]","[0, 65.28, 0, 12.55, 0, 0, 0, 0, 0, 0, 0, 4.9399999999999995, 0, 0, 0, 49.88999999999999, 0, 0, 0, 0]",,"[53565.559, 53598.323, 53600.666, 53608.474, 53615.387]","[3, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[32.76, 2.34, 7.81, 6.91]"
202504,Lc,4,"[275, 262, 23, 4, 158, 319, 179, 308, 188, 255, 312, 9, 30, 164, 195, 289, 210, 175, 206, 287]","[289, 9, 312, 188]","[0, 0, 0, 0, 0, 14.55, 0, 0, 0, 23.869999999999997, 0, 0, 7.62, 0, 19.579999999999995, 0, 0, 11.229999999999999, 0, 0]",,"[53619.531, 53631.739, 53633.379, 53639.723, 53646.987]","[4, 3, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.21, 1.64, 6.34, 7.26]"
202504,Lc,5,"[240, 275, 237, 261, 99, 354, 41, 245, 352, 326, 71, 95, 355, 67, 262, 106, 61, 83, 287, 225]","[95, 106, 83, 99]","[0, 0, 87.67999999999995, 18.41, 8.93, 0, 0.41, 0, 0, 26.86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[53836.833, 53877.002, 53883.298, 53886.985, 53893.938]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.17, 6.3, 3.69, 6.95]"
202504,Lc,6,"[202, 318, 5, 155, 294, 26, 126, 199, 168, 305, 207, 170, 120, 324, 144, 2, 188, 110, 4, 156]","[318, 305, 199, 294]","[17.240000000000002, 0, 10.3, 0, 17.820000000000004, 0, 0, 0, 0, 0, 0, 10.05, 5.5, 0, 0, 0, 0, 0, 0, 0]",,"[53900.686, 53919.112, 53922.735, 53936.087, 53954.887]","[4, 4, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0]","[18.43, 3.62, 13.35, 18.8]"
202504,Lc,7,"[8, 123, 177, 67, 42, 59, 233, 12, 141, 138, 231, 4, 130, 153, 147, 229, 180, 222, 27, 50]","[42, 59, 67, 50]","[8.7, 1.47, 0, 0, 41.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.77, 32.03000000000001, 0, 0, 0, 0]",,"[54146.178, 54159.512, 54161.096, 54166.009, 54171.265]","[4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13.33, 1.58, 4.91, 5.26]"
202504,Lc,8,"[288, 194, 215, 289, 290, 183, 97, 88, 192, 266, 333, 305, 282, 352, 82, 76, 257, 327, 295, 359]","[183, 192, 194, 295]","[0, 39.91, 0, 0, 0, 0, 0, 0, 0, 0.77, 7.01, 0, 0, 0, 0, 49.53, 0, 0, 10.350000000000001, 0]",,"[54180.641, 54191.033, 54194.624, 54215.128, 54225.462]","[6, 6, 6, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10.39, 3.59, 20.5, 10.33]"
202504,Lc,9,"[275, 332, 220, 50, 355, 276, 331, 88, 57, 82, 240, 100, 246, 339, 277, 52, 62, 87, 278, 221]","[275, 277, 276, 278]","[0, 0, 0, 0, 0, 0, 11.98, 0, 0, 0, 0, 25.96, 0, 0, 0, 0, 0, 0, 0.66, 91.51000000000002]",,"[54410.678, 54427.423, 54429.535, 54442.373, 54454.453]","[2, 2, 2, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.75, 2.11, 12.84, 12.08]"
202504,Lc,10,"[153, 133, 7, 178, 177, 25, 171, 289, 317, 188, 2, 200, 297, 137, 132, 302, 110, 187, 31, 181]","[187, 2, 200, 188]","[0, 3.94, 1.04, 0, 0, 0, 28.99, 0, 11.110000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 16.47, 0, 0]",,"[54456.657, 54471.604, 54473.97, 54478.987, 54488.01]","[6, 3, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14.95, 2.37, 5.02, 9.02]"
202504,Lc,11,"[104, 358, 118, 130, 135, 193, 88, 100, 322, 110, 324, 350, 95, 192, 354, 203, 311, 210, 353, 323]","[95, 203, 210, 192]","[0, 4.5, 0, 0, 0, 49.42, 0, 25.96, 29.430000000000003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[54673.524, 54695.799, 54710.223, 54713.614, 54726.424]","[5, 6, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.28, 14.42, 3.39, 12.81]"
202504,Lc,12,"[61, 275, 243, 26, 34, 162, 171, 168, 228, 250, 282, 20, 53, 36, 233, 281, 177, 260, 72, 65]","[177, 171, 250, 228]","[0, 0, 0, 0, 0, 0, 28.99, 0, 66.99000000000001, 0, 0, 0, 0, 0, 0, 4.130000000000001, 0, 0, 4.85, 0]",,"[54731.181, 54744.215, 54756.8, 54774.607, 54781.037]","[5, 5, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13.03, 12.59, 17.81, 6.43]"
202504,Lc,13,"[132, 315, 110, 148, 201, 342, 341, 307, 173, 340, 151, 137, 304, 210, 136, 154, 323, 205, 209, 334]","[304, 205, 307, 323]","[0, 0, 0, 14.61, 0, 0, 0, 0, 0, 4.13, 0, 0, 6.869999999999999, 0, 6.24, 0, 0, 24.009999999999998, 0, 0]",,"[54965.715, 54983.087, 54985.424, 54990.559, 54996.018]","[4, 6, 4, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[17.37, 2.34, 5.14, 5.46]"
202504,Lc,14,"[238, 276, 21, 65, 75, 102, 44, 49, 283, 252, 90, 275, 9, 55, 247, 10, 250, 277, 77, 24]","[90, 247, 238, 252]","[149.42999999999998, 0, 2.77, 0, 0, 0, 0, 0, 3.06, 0, 0, 0, 0, 37.22, 0, 0, 0, 0, 12.129999999999999, 0]",,"[54998.592, 55020.872, 55023.871, 55031.614, 55041.519]","[5, 6, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 6.0, 2.0, 0.0, 0.0]","[22.28, 3.0, 7.74, 9.9]"
202504,Lc,15,"[93, 55, 199, 270, 12, 75, 193, 271, 79, 100, 39, 53, 57, 206, 204, 13, 274, 7, 256, 31]","[75, 79, 93, 100]","[0, 37.22, 0, 0, 0, 0, 49.42, 5.13, 0, 25.96, 0, 0, 0, 0, 0, 0, 0, 1.04, 0, 0]",,"[55653.315, 55660.591, 55664.692, 55681.839, 55697.646]","[5, 5, 5, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[7.28, 4.1, 17.15, 15.81]"
202504,Lc,16,"[311, 117, 145, 129, 348, 226, 169, 125, 359, 124, 331, 154, 225, 293, 171, 223, 339, 297, 228, 304]","[145, 169, 154, 171]","[0, 0, 0, 8.25, 0, 0, 0, 0, 0, 0, 11.98, 0, 0, 0, 28.99, 0, 0, 0, 66.99000000000001, 6.869999999999999]",,"[55700.275, 55708.166, 55710.429, 55711.498, 55724.96]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 6.0, 4.0]","[7.89, 2.26, 1.07, 13.46]"
202504,Lc,17,"[73, 53, 141, 20, 97, 125, 58, 245, 132, 236, 83, 17, 252, 220, 39, 31, 18, 63, 101, 113]","[63, 58, 39, 31]","[0, 0, 0, 0, 0, 0, 1.0499999999999998, 0, 0, 59.299999999999976, 0, 1.85, 0, 0, 0, 0, 0, 0, 48.03, 4.9399999999999995]",,"[55919.817, 55939.146, 55941.602, 55947.851, 55949.115]","[4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[19.33, 2.46, 6.25, 1.26]"
202504,Lc,18,"[201, 344, 312, 207, 255, 293, 338, 311, 339, 181, 276, 310, 156, 350, 198, 172, 274, 180, 158, 288]","[293, 310, 198, 181]","[0, 0, 0, 0, 23.869999999999997, 0, 103.64999999999998, 0, 0, 0, 0, 31.34, 0, 0, 88.48000000000002, 4.16, 0, 0, 0, 0]",,"[55951.327, 55958.201, 55964.737, 55967.031, 55978.272]","[4, 4, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.87, 6.54, 2.29, 11.24]"
202504,Lc,19,"[191, 65, 67, 83, 205, 332, 263, 341, 95, 215, 267, 335, 82, 279, 270, 56, 183, 48, 91, 327]","[327, 56, 67, 65]","[0, 0, 0, 0, 24.009999999999998, 0, 0, 0, 0, 0, 2.12, 16.57, 0, 0, 0, 8.74, 0, 0, 103.0, 0]",,"[56185.85, 56219.288, 56220.84, 56222.937, 56226.84]","[3, 4, 4, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.44, 1.55, 2.1, 3.9]"
202504,Lc,20,"[160, 109, 251, 156, 314, 127, 25, 168, 323, 11, 122, 9, 153, 124, 305, 306, 27, 231, 238, 222]","[231, 238, 222, 251]","[6.120000000000001, 0, 0, 0, 0, 1.62, 0, 0, 0, 22.68, 0, 0, 0, 0, 0, 25.22, 0, 0, 149.42999999999998, 0]",,"[56228.808, 56252.408, 56253.824, 56270.458, 56284.842]","[6, 6, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0]","[23.6, 1.42, 16.63, 14.38]"
202504,Lc,21,"[224, 305, 245, 324, 127, 309, 303, 85, 10, 122, 26, 82, 96, 248, 93, 12, 114, 223, 139, 30]","[127, 114, 122, 139]","[56.98, 0, 0, 0, 1.62, 0, 11.290000000000001, 0, 0, 0, 0, 0, 22.889999999999997, 0, 0, 0, 0, 0, 0, 7.62]",,"[56471.974, 56491.463, 56493.117, 56493.829, 56494.958]","[2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[19.49, 1.65, 0.71, 1.13]"
202504,Lc,22,"[54, 207, 190, 349, 67, 272, 153, 185, 267, 359, 354, 167, 64, 204, 61, 263, 334, 145, 165, 285]","[185, 207, 190, 204]","[0, 0, 38.85, 12.55, 0, 0, 0, 0, 2.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.74, 0]",,"[56496.062, 56551.083, 56560.868, 56575.503, 56579.779]","[6, 6, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0]","[55.02, 9.79, 14.63, 4.28]"
202504,Lc,23,"[124, 142, 9, 10, 219, 243, 149, 222, 140, 317, 248, 311, 302, 153, 312, 109, 8, 168, 154, 24]","[149, 153, 154, 168]","[0, 0, 0, 0, 59.37000000000001, 0, 12.919999999999998, 0, 5.640000000000001, 11.110000000000003, 0, 0, 0, 0, 0, 0, 8.7, 0, 0, 0]",,"[56766.753, 56774.297, 56778.186, 56780.818, 56793.746]","[5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0]","[7.54, 3.89, 2.63, 12.93]"
